gene,f_score,p_value
55705_at,1.1104717264448258,0.35463534430995175
223760_s_at,1.1104512145754704,0.3546450794070267
224177_s_at,1.1104385750320702,0.3546510783439528
223964_x_at,1.1103827983061998,0.35467755189259215
1558645_at,1.1103324866116795,0.35470143293375794
1557511_at,1.1103298045631926,0.35470270603666854
208324_at,1.1100905616981998,0.3548162837897911
206094_x_at,1.1099980249434993,0.3548602224939145
220880_at,1.1099600235781106,0.35487826775389375
237467_at,1.1096500805815912,0.3550254746966619
243059_at,1.1095654551235525,0.3550656760863623
214656_x_at,1.1095287817875692,0.3550830989370048
242832_at,1.1093682156098832,0.35515938929146235
240054_at,1.108938797048864,0.35536348611636454
239821_at,1.1088954457009566,0.3553840957419558
1564718_at,1.1088282320045861,0.35541605167345364
204676_at,1.1087063252186535,0.3554740167486994
220934_s_at,1.108648964788296,0.355501293547908
230815_at,1.1086192365220187,0.35551543100257865
221056_x_at,1.1085845619081545,0.3555319213018653
1564362_x_at,1.108467769483522,0.3555874691794838
1562254_at,1.1083812830608544,0.35562860772136506
242511_at,1.1083171519596735,0.3556591151316645
216522_at,1.1083018614627453,0.35566638919473414
210934_at,1.108266363115655,0.3556832770938586
221686_s_at,1.1082366264714079,0.3556974244376251
241077_at,1.1082356906074964,0.3556978696865876
234775_at,1.1080893254692665,0.35576751032733117
1559174_at,1.108045707265836,0.35578826605139097
209467_s_at,1.1078604159410597,0.3558764479452912
228721_at,1.1078247381301185,0.3558934293992153
237871_x_at,1.1077442360097451,0.355931748164444
1563540_at,1.1077126942943987,0.3559467628426627
239945_at,1.1075893454800532,0.35600548505115487
239546_at,1.1075817777686232,0.35600908804040027
1559479_at,1.1075453493147946,0.35602643205213746
1555110_a_at,1.107221375145102,0.35618071024461223
206716_at,1.1072029010928288,0.35618950932728644
221716_s_at,1.1071342416712253,0.356222212960075
212798_s_at,1.1069902634678324,0.3562908001393879
210501_x_at,1.106960244860298,0.35630510151855216
1567387_at,1.1069238362439404,0.3563224478354223
233959_at,1.106905340851183,0.3563312599402412
209016_s_at,1.1067542463576079,0.35640325536063927
1552623_at,1.1067088840522092,0.3564248724813083
1557528_at,1.1066799820198894,0.3564386461199842
215468_at,1.1064731306089954,0.35653723650898694
237811_at,1.1064005915433561,0.3565718156466614
236488_s_at,1.1063499845091103,0.3565959414745377
1566248_at,1.1063007126757662,0.35661943205189056
1557009_a_at,1.1062549543820133,0.35664124866217284
243212_at,1.1061751674546731,0.3566792920244602
234663_at,1.1060664351648744,0.356731142206267
242316_at,1.1060444638787128,0.35674162020033034
219387_at,1.105953144953014,0.35678517241648433
240320_at,1.1055156466994256,0.3569938860713133
1562892_at,1.1053880282829396,0.35705478666443236
216780_at,1.1052605273394716,0.3571156396497285
1563477_at,1.1050774558739342,0.357203029817185
207368_at,1.1050740774163528,0.35720464270610425
231758_at,1.1049338697855928,0.3572715836111483
231174_s_at,1.104919941550639,0.3572782340827862
1561050_a_at,1.1048668993709965,0.3573035616544252
233774_at,1.1046987782337303,0.357383848941014
201415_at,1.1046759633226784,0.35739474547467737
236005_at,1.1044790303642213,0.3574888130433648
224038_at,1.1044638700644291,0.3574960553918734
1553023_a_at,1.1043678272417832,0.3575419395555615
232159_at,1.1039597522709739,0.35773694959262786
211909_x_at,1.1037799256691945,0.3578229122457986
1566938_at,1.1037353821776583,0.3578442080046626
214575_s_at,1.1036343278021916,0.35789252482781286
207743_at,1.1035315245691768,0.3579416832757054
1562923_at,1.1035167772194445,0.3579487356138336
224673_at,1.1032078167597932,0.35809650976814295
233541_at,1.1031844559199533,0.358107685153005
238550_at,1.1030122821663724,0.3581900585817403
218116_at,1.1029155223716052,0.35823635832846884
1559682_at,1.1028565429203387,0.35826458249743887
242551_at,1.1028426068330843,0.3582712517705428
207200_at,1.1028224976342387,0.35828087543449294
1555546_a_at,1.102783898585835,0.35829934837937605
222338_x_at,1.102680500819215,0.3583488368697971
243912_x_at,1.1023677541089534,0.3584985583117753
65517_at,1.1021885224185284,0.35858438495565287
206525_at,1.10217238838372,0.35859211169760696
212180_at,1.1021220767089166,0.3586162073044495
208265_at,1.1020897477472646,0.35863169120397986
1565742_at,1.1020671419941956,0.35864251851286333
1563720_at,1.102055177375276,0.3586482492247203
1564294_at,1.102001771267103,0.358673830138447
215595_x_at,1.1019013861556395,0.3587219174727768
1558028_x_at,1.1018414223116206,0.35875064436754533
240961_at,1.101532496630467,0.3588986711265156
217569_x_at,1.101507598197562,0.3589106037778207
206954_at,1.1013674342757016,0.3589777837929557
1570138_at,1.1013614868305879,0.35898063460607665
1554151_at,1.1012521019936226,0.35903306976899335
1564130_x_at,1.1011644192111332,0.3590751062429879
231840_x_at,1.1009117092710972,0.3591962816602278
215635_at,1.1008655198604622,0.3592184332587482
227537_s_at,1.1007370013989286,0.3592800742118311
234821_at,1.1004851863017533,0.35940087651702995
1552569_a_at,1.1004778738654277,0.3594043849777169
220597_s_at,1.1004557633040868,0.359414993654515
231132_at,1.1001570736464907,0.35955833029429446
242780_at,1.1001323305858242,0.3595702061974885
207744_at,1.0999217665365713,0.3596712833227414
237490_at,1.0998797458113683,0.359691457307777
217405_x_at,1.0996575826059998,0.3597981322716458
214303_x_at,1.09954224491463,0.3598535235138428
207422_at,1.099541741203806,0.35985376543753717
215060_at,1.0994323759803066,0.3599062948137027
1555985_at,1.099428551163639,0.3599081320299313
207810_at,1.0994252982745665,0.35990969453188437
1564369_at,1.0993828604615867,0.35993007973618824
238047_at,1.0992801892662163,0.35997940221066455
1569353_at,1.099049430275369,0.3600902771425339
224262_at,1.0990339748112763,0.3600977041650917
226235_at,1.0990169068000613,0.36010590623124356
1555551_at,1.0988575924339894,0.3601824723802507
241857_at,1.0988218735834057,0.36019964059916426
200667_at,1.0987704691233708,0.36022434925233404
1570185_at,1.0986734597531564,0.3602709826312798
241239_at,1.0980617414312361,0.36056515471489076
1554022_at,1.0979385597700992,0.36062441570484527
1566231_at,1.0978776955697331,0.3606536995468323
215546_at,1.0978611594426735,0.3606616559748668
234680_at,1.0975762943058598,0.36079874242271803
228322_at,1.0974462570586614,0.3608613346711044
239659_at,1.0973854685959064,0.3608905976688142
1553555_at,1.0972378833290946,0.36096165185135176
231593_at,1.0972216047690388,0.36096948977721804
234830_at,1.0971869577070505,0.3609861723700446
232314_at,1.0971077198402739,0.36102432782915367
244833_at,1.0970658479500794,0.3610444917481293
241062_at,1.09695411705533,0.3610983015953351
234502_at,1.0968351399141254,0.361155608405702
240899_at,1.0966222244247197,0.36125818020269823
1569722_s_at,1.09648801316402,0.36132284847116714
1553726_s_at,1.0962151614651947,0.3614543481161957
205225_at,1.0961421385877248,0.3614895477474624
242125_at,1.0960834416541836,0.36151784377870383
205065_at,1.095999866905078,0.3615581357590121
1552852_a_at,1.0959939423598954,0.3615609921625924
229737_at,1.0959555866749482,0.3615794850487545
212487_at,1.0957463593298213,0.3616803758442914
1554892_a_at,1.095726909572773,0.36168975580428336
240471_at,1.095678165416886,0.3617132643288774
217051_s_at,1.095563528396247,0.36176855680962205
219943_s_at,1.0955625105947677,0.361769047753014
210724_at,1.0955204984201443,0.36178931307961604
1569415_at,1.0954859667793764,0.3618059707257525
232340_at,1.0954727671918951,0.3618123382115284
202680_at,1.0951369844051135,0.36197435051155846
210682_at,1.0947753891999663,0.3621488828546235
205919_at,1.0947164095471618,0.3621773572276292
1552923_a_at,1.0944206847173379,0.3623201555094512
241143_at,1.0943573137215283,0.3623507617491147
1557060_at,1.0942211413584333,0.3624165358969702
216122_at,1.09421320211458,0.36242037101914737
219808_at,1.0939438461986062,0.3625505052729347
234895_at,1.0939118326936863,0.36256597451429967
216492_at,1.0937716193324123,0.36263373329513815
1561887_at,1.0936833482994464,0.36267639595932116
241243_at,1.0936102082033408,0.3627117487042421
238382_x_at,1.0934607719559994,0.362783988374457
208303_s_at,1.0933230886605172,0.3628505568129907
1569858_at,1.0933047310365005,0.3628594332805412
1553842_at,1.0930557211333545,0.3629798544925663
241604_at,1.092963412939603,0.3630245029674845
204965_at,1.0927266411110026,0.36313904727966917
1555415_at,1.092717943655701,0.36314325544920806
239805_at,1.092621410523721,0.36318996461144815
1568638_a_at,1.0924190576331212,0.3632878922145812
239833_at,1.0923568439484803,0.36331800449311225
231012_at,1.0923028919147868,0.36334411965539853
228105_at,1.0919680889828067,0.36350621301610475
221500_s_at,1.0916455841027615,0.3636624076850898
1566302_at,1.0914988768602405,0.36373347850700444
207413_s_at,1.091303111944489,0.36382833232687684
1563168_at,1.0912286068045653,0.36386443750287123
220292_at,1.091199854680915,0.36387837155173736
218289_s_at,1.091189938720568,0.3638831771917414
218026_at,1.0911507741592457,0.3639021582843249
1560827_at,1.0909246321878532,0.3640117735931149
242376_at,1.0908645419317666,0.364040904974551
1557865_at,1.0908518381627565,0.364047063924124
1553413_at,1.090846488388548,0.36404965758826036
215787_at,1.0907938484034443,0.36407517917150467
241567_at,1.0906336726305736,0.3641528465204816
213850_s_at,1.0905619289311015,0.3641876385437381
1553371_at,1.0904927216742892,0.36422120307065864
1553205_at,1.090313342604106,0.3643082109972903
238226_at,1.0900589271693835,0.36443164419470286
230614_at,1.0900347538174726,0.3644433739933278
210920_x_at,1.0899717597837753,0.36447394244814546
237083_at,1.0897233674178828,0.3645944974216424
237359_at,1.0896850994335743,0.3646130733062433
1562286_at,1.0896635169866218,0.36462355010480196
1555292_at,1.0896490753240604,0.3646305606779801
1558385_at,1.0896485837041578,0.36463079933229225
225535_s_at,1.0895554446105025,0.36467601549723727
1566181_at,1.089490307489973,0.3647076402600616
223976_at,1.0890706255117826,0.3649114534926196
1560610_at,1.0889027333644465,0.36499301397170036
204868_at,1.0887854955317704,0.3650499757836815
211235_s_at,1.0885961202243526,0.36514200188185403
1553475_at,1.0884015919167922,0.36523655158236185
214561_at,1.0881405617317834,0.3653634553442766
205764_at,1.08792401637945,0.3654687591754608
238397_at,1.087845389140451,0.365507000881574
236086_at,1.087813478712026,0.3655225219881123
244331_at,1.0876395560812313,0.36560712663192535
216174_at,1.0876359915792788,0.36560886074894566
207858_s_at,1.087567177654299,0.3656423397716065
231105_at,1.0875415783484295,0.36565479485594615
242668_x_at,1.0869439320399432,0.3659456710699382
1555145_at,1.0868726464991263,0.36598037842538644
1559293_x_at,1.086856582241395,0.36598820012476135
208859_s_at,1.0868147455884376,0.36600857105678875
243653_at,1.0860578917943569,0.36637725336257804
235305_s_at,1.085682098574025,0.36656042295952557
228592_at,1.0856379452296399,0.3665819490897085
1563874_at,1.0854260048720041,0.36668529081818696
234752_x_at,1.0852342838279918,0.3667787939017474
216536_at,1.085222441142957,0.3667845702553444
242381_x_at,1.084897601464659,0.3669430417393422
213999_at,1.0847213982961328,0.3670290247232161
239818_x_at,1.0846646449668333,0.36705672246835636
1566645_at,1.0845108341072676,0.36713179639347543
204830_x_at,1.0843019934450173,0.3672337497805286
216932_at,1.0842401438475369,0.3672639483602952
233806_at,1.084231779639005,0.36726803240836714
1556133_s_at,1.0842286156514378,0.3672695773192962
240303_at,1.0841253623154203,0.3673199967053165
220509_at,1.0841135835149436,0.36732574873758156
226395_at,1.0838559552541438,0.3674515765027047
233314_at,1.083825787273956,0.3674663130663102
235600_at,1.08382151941202,0.36746839788536795
230225_x_at,1.0836492676265612,0.36755254957370376
243946_at,1.0836274687045233,0.36756320030168005
1570624_at,1.0831762697259801,0.3677837073523606
239303_at,1.083163544910241,0.36778992768829305
223291_at,1.0830397624895143,0.36785044129996836
242285_at,1.083033706984979,0.36785340186528814
1562753_at,1.0830123833960161,0.3678638272235119
211199_s_at,1.0829313245024466,0.367903460062012
204671_s_at,1.082902537376955,0.36791753603304134
227519_at,1.0828791970902343,0.36792894899521417
1566337_x_at,1.0828446845080812,0.3679458255232178
205178_s_at,1.0828374674015222,0.3679493547411451
214354_x_at,1.0825957659658938,0.36806756427290993
211438_at,1.0824630564992832,0.36813248184396513
1567855_at,1.082341049627997,0.36819217216178224
201793_x_at,1.082303043914215,0.3682107675696106
43934_at,1.0823015321668505,0.368211507251902
1566541_at,1.082199202733083,0.3682615787659297
217449_at,1.0821804043146854,0.3682707777450047
1562948_at,1.0821290721590118,0.36829589800498497
223935_at,1.0820354381439512,0.3683417229530638
231858_x_at,1.0818854651068324,0.3684151300690419
242468_at,1.0817985703474207,0.36845766773226984
208301_at,1.0816316991499548,0.3685393674239629
244342_at,1.0815352952074382,0.3685865731874704
214547_at,1.0814976631212534,0.3686050016744124
211299_s_at,1.0811299161620247,0.3687851269617318
1557610_at,1.0810268709533797,0.3688356120120494
201861_s_at,1.0808101308826712,0.3689418178762523
234810_at,1.080797116619832,0.36894819584273886
204019_s_at,1.0807478701637097,0.3689723311096196
1566168_at,1.0806760304522218,0.3690075414179769
1569727_at,1.0805889888850422,0.3690502061335437
236121_at,1.0805456513662806,0.3690714501425821
1561112_at,1.0805392399202896,0.36907459311071045
1558451_at,1.0804069161476277,0.36913946463225794
1564337_at,1.0802939153376445,0.3691948703694569
221707_s_at,1.0802903780230835,0.3691966048679395
219405_at,1.080259035116784,0.36921197393857585
237766_at,1.0799125999388584,0.3693818835879818
237586_at,1.0798580105411804,0.36940866277944884
226631_at,1.0796360103163627,0.36951758256461736
206035_at,1.0794478674717674,0.36960991116674624
1570188_at,1.0794434723177504,0.36961206825212856
239531_at,1.0792354882379525,0.369714155762537
1557924_s_at,1.0792222406779797,0.3697206590020174
223348_x_at,1.0791606635259687,0.36975088849146454
233000_x_at,1.079075246581126,0.36979282471820296
230232_at,1.0788112476720428,0.36992246158072034
239288_at,1.0786748603489762,0.3699894490015921
241331_at,1.07860785171357,0.3700223642547209
212491_s_at,1.0785656848971432,0.3700430781873043
233731_at,1.0785476127554163,0.3700519561913584
217614_at,1.0785371520750484,0.3700570951161775
234161_at,1.0783947879110158,0.37012703879231434
1560861_at,1.0782594444632814,0.37019354304268653
228288_at,1.0777223734844994,0.37045754050120444
242106_at,1.0777100104768833,0.37046361932488386
1563224_at,1.0777093149559829,0.3704639613111126
241659_at,1.0776999723960166,0.37046855505371373
204623_at,1.0775702223386798,0.3705323579739314
227323_at,1.0775010706776489,0.37056636602214876
211010_s_at,1.0773615247408996,0.37063500086546974
228020_at,1.077336085919744,0.37064751390052053
237758_at,1.0769716648698746,0.37082680530035916
1562367_at,1.076728948906967,0.3709462577275006
217723_x_at,1.0765624862294985,0.37102820005160037
235398_at,1.0762230881504034,0.37119531600710554
1570025_at,1.0762193656682768,0.3711971492524688
238775_at,1.0760659527829886,0.3712727082501543
211416_x_at,1.0751147354923098,0.37174147818272735
237961_at,1.0750764341631873,0.3717603634343505
1569344_a_at,1.0748912775928698,0.37185166952396104
225988_at,1.0746323644739972,0.37197937730855934
1561309_x_at,1.0744366117467903,0.37207595487712736
241208_at,1.0740239389131927,0.3722796192122253
213402_at,1.0738515433159954,0.37236472723468994
1553141_at,1.073611647359778,0.372483184726194
1553081_at,1.07350204744339,0.3725373137978393
218211_s_at,1.0734945456422784,0.3725410190089355
238218_at,1.0734467689468137,0.37256461706826255
241055_at,1.0732035032106844,0.3726847904707727
241118_at,1.0730905445251697,0.3727406026943551
1555755_at,1.0730723727888571,0.3727495818687706
1559495_at,1.0730449241993045,0.3727631453306292
1559945_at,1.0728258219665392,0.37287142682957447
240717_at,1.072598958601569,0.37298357050941666
221429_x_at,1.0725461065537658,0.3730097003543183
211947_s_at,1.0721685269346688,0.3731964169502515
1569885_at,1.0721557414610405,0.37320274079642435
226220_at,1.071845178460729,0.37335637531806753
234374_at,1.0714893934849856,0.37353244332716234
233459_at,1.0713973620227635,0.3735779979521246
216030_s_at,1.0713570604912053,0.37359794819687964
234809_at,1.0713311643336083,0.37361076787955233
224228_s_at,1.0712929843205277,0.37362966922840163
1561723_at,1.0710781294564398,0.3737360492987655
235409_at,1.0710513174640555,0.3737493262971124
232498_at,1.0709149469725887,0.37381686128841923
233616_at,1.0709137990566255,0.373817429814306
222763_s_at,1.0706540519513432,0.3739460920283804
205224_at,1.07057916850831,0.37398319111802
205179_s_at,1.0704014409037668,0.3740712535277421
1554842_at,1.0703384487858918,0.3741024695362867
224337_s_at,1.0703195596689685,0.37411183052425956
241192_at,1.0701672122102794,0.3741873370886876
216639_at,1.0701385148025198,0.37420156148637956
1563335_at,1.0701289497494573,0.3742063026770116
231995_at,1.0701217210811984,0.37420988580398823
211425_x_at,1.070105844159105,0.37421775581866906
209978_s_at,1.0699210289906778,0.3743093764089306
205505_at,1.0697386258148527,0.3743998188915649
1567698_x_at,1.0696775566522865,0.37443010323295006
208312_s_at,1.0696544206661385,0.37444157693535685
244213_at,1.069254632240212,0.3746398862885062
233721_x_at,1.0689295032584176,0.37480122389205744
1554820_at,1.0688912301977158,0.3748202196566922
239003_at,1.06874237292575,0.3748941081347255
237628_at,1.0686748577226144,0.37492762458772544
233137_at,1.0686350545767345,0.3749473851170505
244325_at,1.0686155806558741,0.3749570533748044
239838_at,1.0685696189962652,0.37497987284633755
242179_s_at,1.0685020048448188,0.37501344456871677
238749_at,1.0684534278587243,0.3750375654587227
222151_s_at,1.0683202190508037,0.3751037166302143
242238_at,1.0682991346504986,0.37511418794840723
216126_at,1.0682496407692017,0.375138769418772
226885_at,1.0680001015333092,0.3752627244022442
221434_s_at,1.0679987265451993,0.37526340749836934
215097_at,1.0678835999130252,0.375320606109096
1569276_at,1.0677547984126794,0.37538460710248056
232380_at,1.0677369827378276,0.37539346033347337
223928_s_at,1.067581070485739,0.37547094570529543
